Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Longtitude,Regionname,Propertycount
2,2,582000,1,82,12.1,3163,1,2,1113,93,2010,8,145.0664,5,4442
3,0,1255000,1,260,12.1,3163,1,2,557,108,1950,8,145.0733,5,4442
2,2,535000,0,73,12.1,3163,1,1,77,77,1970,8,145.0643,5,4442
2,2,586000,3,73,12.1,3163,2,1,0,75,2013,8,145.0666,5,4442
4,0,1230000,3,86,8.4,3015,2,1,402,146,1925,10,144.8774,6,5498
4,0,1560000,1,239,8.4,3015,2,3,480,235,1940,10,144.8733,6,5498
3,0,975000,1,192,8.4,3015,2,2,333,192,2010,10,144.8673,6,5498
5,0,1820000,3,222,8.4,3015,2,7,760,229,1935,10,144.865,6,5498
3,1,900000,1,85,8.4,3015,2,2,575,128,2017,10,144.8666,6,5498
4,0,956000,1,222,8.4,3015,2,4,540,113,1970,10,144.8716,6,5498
4,0,1650000,1,85,8.4,3015,1,4,837,173,1930,10,144.8772,6,5498
4,0,2337000,1,251,8.4,3015,2,3,580,222,1890,10,144.8903,6,5498
3,0,1075000,3,194,8.4,3015,1,0,452,146,1950,10,144.8886,6,5498
3,0,810000,1,16,11.2,3042,2,1,297,139,1955,21,144.8865,6,2291
2,2,510000,4,16,11.2,3042,1,1,167,69,2013,21,144.8824,6,2291
1,2,325000,0,155,11.2,3042,1,1,710,58,2015,21,144.8874,6,2291
3,1,800000,0,16,11.2,3042,2,2,202,151,2015,21,144.8833,6,2291
3,2,500000,3,155,11.2,3042,1,1,1218,94,2012,21,144.8886,6,2291
2,2,680000,3,140,5.5,3070,2,1,1106,70,2009,6,144.9994,2,11364
3,0,1300000,3,106,5.5,3070,1,0,191,108,1915,6,144.995,2,11364
2,0,995000,0,188,5.5,3070,1,2,228,110,2004,6,144.9985,2,11364
5,0,1750000,0,155,5.5,3070,2,0,406,225,1900,6,145.0099,2,11364
2,0,1050000,1,106,5.5,3070,1,1,181,85,1925,6,144.9903,2,11364
3,0,1235000,1,196,5.5,3070,1,1,534,127,1960,6,145.0142,2,11364
2,1,600000,1,155,11.5,3046,1,1,161,112,2015,23,144.9175,2,2651
3,2,601000,3,16,11.5,3046,1,2,220,90,1990,23,144.9091,2,2651
3,0,755000,3,70,11.5,3046,2,1,341,170,2003,23,144.9104,2,2651
3,2,648000,1,155,11.5,3046,1,1,0,94,1998,23,144.9243,2,2651
4,0,1615000,1,255,14,3166,2,2,537,199,1920,20,145.096,5,3224
3,2,655000,0,196,14,3166,1,2,160,104,1970,20,145.0944,5,3224
5,0,1351000,1,196,14,3166,3,2,707,175,1955,20,145.097,5,3224
4,0,1600000,0,196,14,3166,3,4,691,213,1950,20,145.0993,5,3224
4,0,1840000,1,255,14,3166,2,2,598,222,1900,20,145.0928,5,3224
5,0,2250000,1,32,11.8,3204,2,2,699,228,1925,8,145.0502,5,3578
2,2,437500,1,255,11.8,3204,1,1,0,74,1970,8,145.0461,5,3578
3,2,960000,1,260,11.8,3204,2,2,199,167,1995,8,145.0409,5,3578
4,1,1425000,1,32,11.8,3204,2,2,314,189,2000,8,145.0532,5,3578
3,0,2790000,1,49,2.6,3052,2,1,180,120,1890,18,144.9538,2,2309
3,0,755000,1,155,9.9,3044,2,2,294,110,1950,23,144.9251,2,7485
2,0,999000,1,155,9.9,3044,1,1,587,95,1920,23,144.9357,2,7485
4,0,800000,1,155,9.9,3044,1,1,593,131,1970,23,144.9463,2,7485
4,0,770000,1,155,9.9,3044,1,2,596,130,1960,23,144.9456,2,7485
3,0,585000,1,257,9.9,3044,1,1,0,129,2000,23,144.9473,2,7485
3,0,708000,1,260,9.9,3044,1,2,321,94,1950,23,144.9424,2,7485
2,2,427500,1,260,9.9,3044,1,1,134,75,1988,23,144.9292,2,7485
3,1,560000,1,155,9.9,3044,2,1,141,94,2009,23,144.9328,2,7485
2,1,520000,1,28,9.9,3044,1,1,0,82,2011,23,144.9377,2,7485
5,0,958000,1,155,9.9,3044,2,2,706,166,1950,23,144.9281,2,7485
3,0,1400000,1,135,3.8,3207,3,0,92,105,1910,25,144.9463,5,8648
2,2,520000,4,32,3.8,3207,1,1,2166,54,2012,25,144.9412,5,8648
2,0,801000,1,85,3.8,3207,2,1,0,90,2012,25,144.939,5,8648
3,0,2400000,1,85,3.8,3207,2,2,368,226,1880,25,144.9463,5,8648
2,2,575000,1,23,3.8,3207,1,1,7159,61,2008,25,144.9386,5,8648
4,0,2700000,1,135,3.8,3207,3,2,317,156,1900,25,144.9358,5,8648
2,2,600000,4,260,3.8,3207,1,1,0,61,2005,25,144.9442,5,8648
2,2,1030000,1,32,3.8,3207,2,2,21715,99,2005,25,144.9449,5,8648
2,2,645000,1,82,4.5,3181,1,1,2842,84,1920,26,144.9943,5,7717
2,2,550000,3,227,4.5,3181,1,1,72,69,1976,26,145.0024,5,7717
2,2,630000,1,260,4.5,3181,1,1,0,59,1970,26,145.0088,5,7717
2,2,685000,1,260,4.5,3181,1,1,8220,87,1965,26,144.9874,5,7717
1,0,860000,0,260,4.5,3181,1,0,108,54,1905,26,145.0051,5,7717
3,0,1190000,1,16,8.8,3072,2,2,572,118,1935,6,145.0033,2,14577
3,0,1121000,1,16,8.8,3072,2,3,604,123,1925,6,144.9971,2,14577
3,0,917500,1,155,8.8,3072,2,2,472,123,1965,6,145.0022,2,14577
3,0,800000,0,260,8.8,3072,2,2,319,124,1940,6,144.9873,2,14577
4,0,1075000,1,155,8.8,3072,1,2,521,146,1935,6,144.99,2,14577
3,0,1000000,4,155,8.8,3072,1,3,624,145,1950,6,144.9864,2,14577
3,0,910000,1,260,8.8,3072,1,1,674,90,1955,6,145.0275,2,14577
3,0,690000,1,193,8.8,3072,1,2,581,90,1960,6,145.0191,2,14577
3,0,1100000,1,155,8.8,3072,2,4,637,124,1950,6,145.0208,2,14577
1,2,385000,3,28,8.8,3072,1,1,896,65,2011,6,145.0201,2,14577
3,0,595000,3,16,11.2,3073,1,1,490,116,1970,6,144.9817,2,21650
4,0,905000,1,260,11.2,3073,2,2,696,142,1965,6,145.0276,2,21650
5,0,845000,1,193,11.2,3073,2,2,676,100,1960,6,145.021,2,21650
3,1,815000,1,16,11.2,3073,2,2,213,1,2012,6,145.018,2,21650
4,0,770000,1,196,11.2,3073,3,3,697,213,1970,6,144.9993,2,21650
3,0,610000,1,16,11.2,3073,1,2,435,102,1960,6,144.9945,2,21650
2,0,861500,1,155,11.2,3073,1,1,419,100,1940,6,145.016,2,21650
3,0,801000,3,127,11.2,3073,1,1,551,115,1950,6,145.0015,2,21650
2,2,490000,1,196,11.2,3073,1,1,143,85,2009,6,145.0097,2,21650
3,0,605000,1,127,11.2,3073,1,2,371,112,1950,6,145.0193,2,21650
2,1,652000,1,155,11.2,3073,2,2,254,93,2007,6,145.0108,2,21650
2,0,375000,0,155,11.2,3073,1,1,101,67,1980,6,145.0259,2,21650
2,2,505000,1,193,11.2,3073,1,1,110,1,1960,6,145.0099,2,21650
2,1,950000,4,260,2.6,3121,1,1,113,118,2012,31,144.9947,2,14949
2,2,1226000,1,260,2.6,3121,1,1,826,99,1996,31,145.0054,2,14949
3,0,1214000,1,155,2.6,3121,1,0,176,106,1900,31,145.006,2,14949
3,2,790000,3,23,2.6,3121,1,1,0,90,1999,31,144.997,2,14949
2,1,1090000,1,73,2.6,3121,2,1,0,137,2002,31,145.0003,2,14949
3,0,1785000,1,260,2.6,3121,1,0,240,115,1958,31,144.9964,2,14949
2,2,560000,0,196,2.6,3121,1,1,7455,65,2008,31,145.0104,2,14949
2,0,1050000,0,23,2.6,3121,1,0,134,63.7,1900,31,145.0058,2,14949
3,1,1052000,1,106,2.6,3121,1,2,0,100,2010,31,144.9988,2,14949
3,0,3000000,4,106,2.6,3121,2,7,230,204,2011,31,144.9948,2,14949
3,0,1330000,1,106,2.6,3121,1,1,154,95,1900,31,145.0123,2,14949
1,0,911000,1,23,2.6,3121,1,0,126,77,1900,31,145.0107,2,14949
2,2,615000,1,146,11.4,3084,1,1,190,105,1980,0,145.0729,0,3540
2,0,665000,0,239,6.6,3011,1,0,269,80,1900,16,144.8882,6,2417
3,0,2240000,1,85,2.1,3205,2,1,197,168,1900,25,144.9489,5,5943
1,2,460000,1,260,2.1,3205,1,1,0,42,1970,25,144.9581,5,5943
2,2,650000,4,260,2.1,3205,1,0,438,2,1900,25,144.9599,5,5943
2,1,1100000,1,135,2.1,3205,1,1,327,75,2004,25,144.964,5,5943
3,0,1820000,1,241,2.1,3205,1,1,204,105,1910,25,144.9497,5,5943
3,2,680000,4,85,2.1,3205,2,2,0,110.87,2003,25,144.9686,5,5943
3,2,710000,4,85,2.1,3205,2,2,0,150,2001,25,144.9682,5,5943
2,0,1214000,1,260,3.3,3141,1,0,161,82,1900,26,144.9891,5,14887
2,2,485000,0,23,3.3,3141,1,0,5467,73,1970,26,145.0035,5,14887
2,0,1710000,0,106,3.3,3141,2,0,208,145,1880,26,145.0024,5,14887
2,2,792500,1,106,3.3,3141,1,1,0,106,1970,26,144.9995,5,14887
1,2,390500,3,260,3.3,3141,1,0,775,46,1960,18,144.984,5,14887
2,2,610500,3,32,6.1,3182,2,1,2920,84,2006,25,144.9807,5,13240
2,0,1120000,1,260,6.1,3182,1,0,135,74,1930,25,144.9802,5,13240
2,1,1077000,1,135,6.1,3182,1,1,455,98,1890,25,144.9749,5,13240
2,0,1301000,1,252,6.1,3182,1,1,165,97,1910,25,144.9774,5,13240
2,0,1440000,1,135,6.1,3182,1,2,194,112,1890,25,144.9795,5,13240
3,2,1000000,3,140,6.1,3182,1,0,0,115,1930,25,144.9767,5,13240
3,2,1190000,1,82,6.1,3182,1,1,460,140,1955,25,144.9772,5,13240
2,2,482000,1,140,6.1,3182,1,1,0,54,2004,25,144.9867,5,13240
4,0,810000,0,155,9.7,3041,1,1,543,137,1960,21,144.9044,6,3284
3,0,1021000,1,53,9.7,3041,2,2,371,183,2014,21,144.9055,6,3284
5,0,910000,3,28,9.7,3041,2,2,533,204,1965,21,144.9044,6,3284
3,0,940000,1,67,12.6,3020,2,2,572,190,1950,3,144.8256,6,3755
4,0,726000,1,257,12.6,3020,2,0,567,95,1950,3,144.8458,6,3755
4,0,990000,1,71,12.6,3020,1,6,654,189,1950,3,144.8415,6,3755
3,0,710000,1,239,12.6,3020,1,0,483,93.84,1950,3,144.8456,6,3755
3,0,840000,0,71,12.6,3020,1,1,462,108,1930,3,144.8383,6,3755
4,0,775000,1,67,13.3,3020,1,2,665,147,1980,3,144.8383,6,4217
3,0,490000,0,67,13.3,3020,1,1,546,145,1960,3,144.8307,6,4217
3,0,716000,1,16,13.5,3020,1,1,534,120,1975,3,144.821,6,6763
4,0,515000,3,28,13.5,3020,2,2,332,159,2006,3,144.8064,6,6763
3,0,530000,1,16,13.5,3020,1,1,573,119,1970,3,144.8258,6,6763
4,0,685000,1,20,13.5,3020,2,2,572,184,1967,3,144.7979,6,6763
3,1,521000,1,20,13.5,3020,3,2,134,124.45,2008,3,144.7886,6,6763
3,0,571000,1,78,13.5,3020,1,1,757,100,1950,3,144.8088,6,6763
2,2,825000,1,73,11.2,3127,1,2,180,85,1970,28,145.103,5,5457
3,0,1525000,1,73,11.2,3127,2,2,347,195,2013,28,145.105,5,5457
2,0,1260000,3,106,11.2,3127,1,0,269,124,1910,2,145.0887,5,5457
4,0,2360000,1,135,11.2,3127,2,2,764,265,1930,2,145.0946,5,5457
2,0,1250000,3,73,11.2,3127,2,1,323,96,1980,2,145.0993,5,5457
4,0,1600000,0,135,11.2,3127,1,2,600,186,1886,2,145.0976,5,5457
4,0,2370000,0,106,11.2,3127,3,2,773,300,1900,2,145.0911,5,5457
3,0,1195000,1,127,6.5,3071,1,2,463,131,1930,6,144.9885,2,8870
2,2,716000,1,127,6.5,3071,1,1,0,87,1995,6,144.982,2,8870
3,1,998000,3,106,6.5,3071,2,1,0,166,2001,6,145,2,8870
2,2,600000,1,127,6.5,3071,1,1,0,59,1960,6,144.9979,2,8870
3,0,1346000,1,155,6.5,3071,2,2,349,130,1918,6,144.998,2,8870
3,0,1275000,0,106,6.5,3071,1,2,517,115,1950,6,145.0182,2,8870
3,2,880000,3,140,6.5,3071,1,2,242,117,1995,6,145.0135,2,8870
2,1,960000,1,106,6.5,3071,2,2,158,133,2007,6,144.9881,2,8870
2,0,1260000,1,155,6.5,3071,1,0,317,96,1910,6,144.9995,2,8870
2,0,1100000,3,140,6.5,3071,1,1,330,132,1930,6,145.0165,2,8870
4,0,1155000,0,73,13.8,3084,2,3,780,217,1950,0,145.0932,0,2698
5,0,826000,1,16,14.9,3087,1,2,545,132,1970,0,145.0825,2,2329
4,0,761000,1,118,14.9,3087,1,2,696,123,1956,0,145.0809,2,2329
4,0,932500,1,146,14.9,3087,2,2,585,180,1950,0,145.0777,2,2329
4,0,1435000,1,239,8.2,3012,2,2,523,244,1915,16,144.8728,6,5058
2,0,470000,3,85,8.2,3012,1,1,0,77,1975,16,144.8715,6,5058
2,0,502000,1,222,8.2,3012,1,1,2701,79,2011,16,144.8684,6,5058
3,2,580000,3,104,8.2,3012,1,0,183,104,1930,16,144.8708,6,5058
4,0,970000,0,23,8.2,3012,1,2,528,143,1940,16,144.8647,6,5058
4,0,1325000,1,260,8.2,3012,2,4,525,188,1930,16,144.8763,6,5058
2,2,266000,1,222,8.2,3012,1,1,1059,65,1970,16,144.8665,6,5058
2,0,888000,0,222,8.2,3012,1,2,401,113.81,1945,16,144.8703,6,5058
3,0,935000,1,104,8.2,3012,1,2,325,102,1925,16,144.8818,6,5058
4,0,2165000,3,85,8,3016,2,2,450,190,1910,10,144.8985,6,6380
3,0,1245000,1,260,8,3016,2,2,292,117,1980,10,144.8922,6,6380
4,0,2075000,3,85,8,3016,3,2,324,229,2009,10,144.8884,6,6380
2,2,543000,1,251,8,3016,1,1,0,78,1974,10,144.8981,6,6380
3,0,1150000,3,104,8,3016,1,0,308,120,1900,10,144.895,6,6380
5,0,2040000,1,85,8,3016,3,2,531,288,1997,10,144.8781,6,6380
2,2,465000,1,194,8,3016,1,1,0,78,1970,10,144.8921,6,6380
2,2,550000,3,251,8,3016,1,2,0,65,1990,10,144.9058,6,6380
4,0,1200000,3,239,8,3016,3,2,183,191,2006,10,144.8737,6,6380
3,0,990000,1,104,7,3013,1,2,340,119,1940,16,144.8827,6,6543
4,0,2035000,1,104,7,3013,2,0,607,201,1890,16,144.8905,6,6543
3,0,935000,1,104,7,3013,1,0,198,98,1970,16,144.8914,6,6543
3,0,892000,1,239,7,3013,1,2,449,106.76,1940,16,144.8766,6,6543
4,0,985500,1,104,7,3013,1,5,445,139,1977,16,144.8769,6,6543
2,2,650000,3,104,7,3013,2,2,0,92,1985,16,144.8967,6,6543
2,2,397000,1,239,7,3013,1,1,0,68,1975,16,144.8953,6,6543
2,0,650000,0,239,7,3013,1,2,304,81,1960,16,144.8671,6,6543
3,0,750000,0,140,7,3013,2,1,390,126,1980,16,144.8955,6,6543
3,0,970000,1,194,7,3013,2,0,354,135,1930,16,144.8937,6,6543
2,0,1256000,1,260,7,3013,1,3,531,111,1940,16,144.8707,6,6543
3,1,1120000,1,260,7,3013,2,0,152,170,2012,16,144.8889,6,6543
3,0,1425000,0,104,7,3013,3,2,305,220,2007,16,144.8942,6,6543
3,0,872500,3,104,7,3013,1,2,189,85,1920,16,144.8808,6,6543
4,0,1455000,1,239,7,3013,1,1,328,140,1920,16,144.8906,6,6543
1,2,331000,1,104,7,3013,1,1,0,54,1970,16,144.8952,6,6543
3,0,950000,1,222,7,3013,2,2,287,210.68,2002,16,144.8825,6,6543
3,0,1000000,3,23,2.5,3067,1,0,198,98,1900,31,144.9939,2,4019
2,2,870000,1,23,2.5,3067,2,1,0,86,2013,31,144.9961,2,4019
2,0,1050000,1,106,2.5,3067,1,0,129,128,1890,31,145.0027,2,4019
2,0,1242000,1,155,2.5,3067,1,1,249,98,1940,31,144.9963,2,4019
3,0,1165000,1,106,2.5,3067,2,0,92,114,1888,31,144.9957,2,4019
3,0,720000,1,28,13.5,3042,2,2,305,136,2008,21,144.8874,6,3464
3,0,510000,4,155,13.5,3042,1,1,488,217,1960,21,144.8857,6,3464
2,2,480000,4,16,13.5,3042,1,1,128,92,2009,21,144.8837,6,3464
3,0,800000,1,20,13.9,3020,2,5,689,128,1951,3,144.8167,6,2185
2,2,420000,1,20,13.9,3020,1,1,192,88,1970,3,144.8275,6,2185
3,2,580000,0,67,13.9,3020,2,2,250,129,2013,3,144.8156,6,2185
1,2,200000,4,71,13.9,3020,1,1,1175,35,1970,3,144.8272,6,2185
3,2,600000,2,67,13.9,3020,1,1,181,129,2000,3,144.8128,6,2185
5,0,1480000,3,85,13.8,3018,3,4,725,201,1980,10,144.8107,6,5301
4,0,2220000,1,135,11,3147,3,2,480,244,2016,2,145.0716,5,3052
3,1,1680000,1,73,9.7,3103,3,1,329,178,2005,2,145.0844,5,5682
2,0,1005000,1,260,10.9,3012,1,2,780,156,1950,10,144.8419,6,962
2,1,960000,4,155,1.8,3053,2,1,0,90,1860,18,144.9724,2,6786
2,2,995000,1,255,1.8,3053,2,1,0,110,2000,18,144.9712,2,6786
1,2,490000,1,260,1.8,3053,1,1,0,51,2009,18,144.9689,2,6786
4,0,1750000,4,155,10.3,3084,2,2,707,217,1956,0,145.0645,0,1651
3,1,850000,4,19,8.5,3185,2,2,114,145,1995,8,145.0011,5,4898
2,2,740000,3,82,8.5,3185,1,1,0,97,1960,8,145.0097,5,4898
2,2,632500,1,82,8.5,3185,1,1,0,76,1968,8,145.0032,5,4898
2,2,1260000,1,260,7.7,3184,2,2,626,125,2008,25,144.9874,5,8989
1,2,360000,1,23,7.7,3184,1,0,0,39.5,1959,25,144.9799,5,8989
3,0,1520000,1,46,7.7,3184,2,1,362,138,1900,25,144.9904,5,8989
2,2,800000,3,32,7.7,3184,2,2,0,92,2001,25,144.9884,5,8989
2,2,500000,2,151,7.7,3184,1,1,0,76,1960,25,144.9891,5,8989
1,2,490000,4,140,7.7,3184,1,1,0,53,2002,25,144.9877,5,8989
4,0,1291000,1,16,9.4,3041,2,2,521,157,1945,21,144.9022,6,1308
2,1,1100000,4,155,1.6,3065,2,1,81,136,1990,31,144.9778,2,5825
2,1,1350000,1,155,1.6,3065,1,2,6261,117,1999,31,144.975,2,5825
2,0,1350000,4,106,1.6,3065,1,0,131,110,1900,31,144.9776,2,5825
3,0,680000,1,155,13.6,3043,2,1,277,168,2010,23,144.8986,6,1071
4,0,990000,1,155,13.6,3043,2,2,702,170,2003,23,144.8989,6,1071
4,0,970000,1,155,13.6,3043,2,3,737,265,2010,23,144.8938,6,1071
3,0,485000,3,16,14.5,3047,1,2,630,105.23,1970,11,144.9108,2,851
3,0,773000,1,155,14.5,3042,2,2,650,150,1980,3,144.8514,6,1119
1,1,425000,2,23,4.2,3031,1,1,0,46,2000,18,144.9253,2,5263
2,2,535000,3,173,4.2,3031,2,1,2592,70,2012,18,144.9261,2,5263
2,2,500000,1,68,4.2,3031,1,1,0,86,2000,18,144.9228,2,5263
2,2,525000,4,68,4.2,3031,1,1,0,73,2011,18,144.9318,2,5263
3,1,917500,1,155,4.2,3031,1,1,98,101,1997,18,144.9323,2,5263
3,0,902500,1,204,4.2,3031,1,1,0,125,2003,18,144.9259,2,5263
2,0,1300000,1,260,4.1,3206,1,0,132,80,1900,25,144.9657,5,2019
3,0,2250000,4,135,4.1,3206,2,1,148,146,1890,25,144.963,5,2019
2,1,742500,1,32,14.6,3189,1,1,179,101,2001,12,145.0473,5,2555
3,0,860000,2,94,14.6,3189,1,2,601,104,1970,12,145.0602,5,2555
3,0,2161000,1,155,2.3,3051,2,1,230,245,1900,18,144.9434,2,6821
3,0,1485000,1,106,2.3,3051,1,1,198,95,1968,18,144.9459,2,6821
2,0,940000,1,102,2.3,3051,1,0,89,65,1890,18,145.089,2,6821
3,0,770000,1,35,14.7,3167,1,1,590,132,1960,12,145.085,4,3692
4,0,1410000,1,32,14.7,3167,2,4,590,161,1950,20,145.0821,4,3692
3,0,1042500,1,255,14.7,3167,1,4,658,146,1950,20,145.0839,4,3692
2,2,595000,1,192,1.2,3006,1,1,0,75,1998,18,144.9679,5,8400
2,2,580000,4,132,1.2,3006,1,1,0,79,1995,18,144.9685,5,8400
2,2,580000,2,250,1.2,3006,1,1,0,70,1994,18,144.9667,5,8400
1,2,380000,1,104,7.7,3015,1,1,89,37,1980,10,144.8848,6,1223
3,0,1100000,3,85,7.7,3015,1,0,305,115,1900,10,144.8893,6,1223
3,2,660000,1,192,7.7,3015,1,1,221,120,2003,10,144.8752,6,1223
2,2,655000,1,207,4.6,3142,1,1,1816,105,1960,26,145.0141,5,7217
3,2,840000,1,260,4.6,3142,1,1,1678,94,1940,26,145.0178,5,7217
2,2,1010000,0,135,4.6,3142,2,2,586,119,1990,26,145.0236,5,7217
3,1,1320000,1,82,4.6,3142,2,1,3,131,1970,26,145.0125,5,7217
3,1,670000,4,104,8.9,3016,2,2,146,141,2001,10,144.8846,6,802
3,0,1070000,0,251,8.9,3016,2,5,442,249,2003,10,144.8722,6,802
3,0,1575000,1,222,8.9,3016,1,1,860,160,1950,10,144.8865,6,802
3,1,720000,3,104,8.9,3016,2,2,146,141,2001,10,144.8846,6,802
3,0,1045000,1,251,8.9,3016,2,3,526,159,1990,10,144.8742,6,802
2,2,585000,1,260,5.1,3181,1,1,0,79,1965,26,144.999,5,4380
2,2,854000,3,255,5.1,3181,1,1,774,90,1945,26,144.9979,5,4380
1,2,350000,3,111,5.1,3181,1,0,0,48,1975,25,144.984,5,4380
5,0,1060000,1,29,15,3085,2,2,627,232,1960,0,145.0804,2,1369
2,2,450000,3,32,6.6,3183,1,1,0,50,1960,25,144.9919,5,2952
3,2,488000,1,196,12.4,3083,1,1,260,150,1961,6,145.0386,2,1414
2,1,1013000,1,4,1.9,3003,2,1,0,130,2010,18,144.9452,2,2230
2,2,360000,3,173,5.3,3032,1,1,0,51,2010,21,144.9383,6,1052
3,0,640000,1,155,10.4,3042,1,2,219,101.37,1960,21,144.88155,6,3464
3,0,570000,1,16,10.5,3020,1,0,423,142,1920,3,144.82223,6,2185
3,0,900000,1,85,9.4,3025,1,2,672,110,1960,10,144.84386,6,5132
3,0,1275000,4,73,9.7,3104,2,2,226,127,1965,2,145.08192,5,7809
3,1,640000,1,73,23.2,3153,2,1,187,125,2010,13,145.26075,0,5030
3,0,1045000,3,260,11.4,3204,1,1,401,114,1970,8,145.04932,5,6795
5,0,1220000,1,32,13.8,3165,2,2,611,188,1950,8,145.07026,5,10969
3,0,840000,1,16,16.1,3088,1,2,509,120,2000,0,145.11495,0,1390
3,0,2650000,1,192,10.5,3186,2,2,645,219,1910,1,145.00743,5,10579
1,2,380000,4,46,10.5,3186,1,1,1993,46,2000,1,144.99722,5,10579
4,1,1731000,3,32,10.3,3187,3,2,345,239,2001,1,145.00888,5,6938
3,1,465000,1,16,14,3047,2,3,248,123.21,2010,11,144.92387,2,4294
3,0,518500,1,257,14,3047,1,0,576,110,1999,11,144.93144,2,4294
3,0,535000,1,16,14.8,3023,2,2,472,230,2005,19,144.76282,6,1686
3,0,630000,0,257,14.8,3023,2,2,397,145,2007,3,144.78415,6,2674
2,2,677000,1,161,7.7,3124,1,1,131,76,1975,2,145.07351,5,8920
3,1,1320000,0,18,7.7,3124,2,2,227,223,2006,2,145.05863,5,8920
2,2,816000,1,155,8.4,3126,2,1,8140,86.5,2015,2,145.06011,5,3265
1,2,350000,4,255,1.6,3053,1,1,0,30.6,1970,18,144.97336,2,6786
3,1,950000,1,46,17.9,3192,3,2,160,149,2013,1,145.04296,5,9758
2,0,900000,4,106,6.7,3058,1,1,350,100,1920,23,144.97269,2,11204
4,0,922000,3,144,6.7,3058,2,2,463,80,1960,23,144.97959,2,11204
4,0,665000,0,190,20.6,3064,2,2,756,236,2007,11,144.90135,2,15510
3,0,515500,1,190,20.6,3064,1,4,651,117,1990,11,144.93948,2,15510
3,0,660000,1,118,20.6,3064,2,3,618,225.5,2014,11,144.89656,2,15510
4,0,932000,1,98,23,3136,2,2,880,225,1970,17,145.2683,0,11925
2,0,570000,3,140,23,3136,1,1,312,110,1994,17,145.27212,0,11925
3,0,627000,1,16,24.7,3175,1,1,610,120,1970,9,145.20586,4,8322
2,0,621000,1,136,21.8,3089,1,0,610,61,1939,24,145.15589,3,4258
6,0,1856000,3,16,14.3,3109,3,3,1056,322,1970,15,145.15567,0,10999
7,0,2705000,1,196,16.1,3111,2,4,5022,409.54,2004,15,145.19329,0,4790
3,0,530500,1,29,25.9,3754,2,2,400,179,2012,29,145.11932,3,7254
3,0,805000,1,16,18,3095,2,0,848,127,1979,24,145.1647,0,6990
4,0,940000,3,100,19.6,3076,3,2,508,364,2012,29,145.01563,2,10926
2,2,437000,1,260,19.6,3076,1,2,351,109,2000,29,145.04663,2,10926
1,2,291000,1,155,7.5,3040,1,1,0,47,1970,21,144.91326,6,9264
3,0,750000,4,28,7.5,3040,1,1,236,114,2000,21,144.8867,6,588
5,0,2200000,4,155,7.5,3040,3,2,607,291,2016,21,144.88519,6,588
2,0,1350000,4,155,3.6,3068,1,1,184,79,1900,31,144.98879,2,6244
3,0,1852000,1,106,3.6,3068,2,1,138,125,1900,31,144.97966,2,6244
1,2,170000,0,31,5.1,3011,1,0,30,26,2013,16,144.89587,6,7570
3,0,611000,1,196,36.9,3200,2,1,691,109,1960,7,145.14928,1,2500
3,0,755000,1,260,38,3199,1,2,786,174,1960,7,145.12656,4,7566
4,0,521000,3,194,45.9,3437,2,2,978,144,1980,14,144.60119,3,3376
2,2,500000,0,227,7.3,3146,1,1,0,76,1965,26,145.04699,5,10412
3,1,525000,1,106,11.2,3046,1,1,194,133,2011,23,144.94862,2,8870
2,2,695000,1,60,16.1,3088,2,1,208,107,2000,0,145.09526,2,8524
3,2,1210000,3,46,13.8,3188,2,2,9838,152,2010,1,144.99601,5,5454
3,2,1000000,1,106,5.3,3122,1,1,1079,90,1940,2,145.03421,5,11308
4,0,2900000,1,106,5.3,3122,1,3,636,156,1890,2,145.04107,5,11308
2,2,450000,0,106,5.3,3122,1,1,1540,71,1965,2,145.03137,5,11308
3,0,650000,3,140,45.2,3777,2,4,724,156.6,2009,32,145.52635,3,3307
3,0,726500,1,250,8.8,3081,1,0,593,95,1950,0,145.04073,0,2674
2,2,645000,1,94,16,3190,1,1,105,64,1970,1,145.02647,5,4794
5,0,650500,3,257,18,3037,2,2,615,213,2007,19,144.73272,6,5556
3,0,750000,1,196,12.3,3166,2,2,321,87,2005,20,145.10504,5,768
4,0,650000,0,257,14,3047,1,1,692,181,1960,11,144.91167,2,851
2,1,390000,1,257,14,3047,1,1,165,89,1995,11,144.91638,2,851
3,0,735000,3,28,15.5,3038,2,2,749,180,1979,3,144.80882,6,3656
2,1,520000,4,249,11.7,3033,2,2,62,62,2014,21,144.87661,6,5629
3,1,967000,1,68,3.4,3031,2,2,0,120,1999,18,144.92192,2,5263
2,2,535000,3,68,3.4,3031,1,1,0,70,2011,18,144.93175,2,5263
2,2,862000,1,106,7.3,3102,1,1,1011,72,1970,2,145.05225,5,2671
4,0,761000,1,16,25.2,3173,1,2,680,170,1970,9,145.16767,4,8459
3,0,530000,3,257,14,3021,1,1,532,112,1975,3,144.77387,6,2878
4,0,750000,1,196,16.3,3075,2,4,544,205,2008,29,144.98802,2,8279
1,2,280000,4,140,6.4,3012,1,1,3826,55,2009,16,144.87232,6,3873
3,1,895000,1,204,6.4,3012,2,2,262,153,2004,16,144.88098,6,3873
4,0,320000,3,194,31.7,3337,2,1,547,200,1986,19,144.57866,7,3600
3,0,480000,3,172,31.7,3337,1,2,900,100,1980,19,144.57415,7,3600
